capacity,current_occupancy,occupancy_rate,empty_beds,is_full,food_needed,water_required,kits_per_person,volunteers_per_person,medical_kits,volunteers_required
513,215,0.4191033138401559,298,0,2094,3588,0.8258057192337337,0.4597937898108174,176,99
677,562,0.8301329394387001,115,0,7437,9432,0.8589022955693134,0.3315806994989081,480,186
92,38,0.41304347826086957,54,0,528,561,0.8827854690253646,0.49921738195610754,34,17
522,316,0.6053639846743295,206,0,3206,4597,0.8829692185219401,0.26920059338963515,278,86
155,59,0.38064516129032255,96,0,689,708,0.8179158878632733,0.5055471438985581,49,28
282,161,0.5709219858156028,121,0,1677,2716,0.7306993278535956,0.343330137782312,117,56
185,97,0.5243243243243243,88,0,1116,1492,0.8086721261183077,0.3011263264975864,78,30
181,166,0.9171270718232044,15,0,1581,2485,0.7862249019124237,0.32098487299665013,134,54
240,49,0.20416666666666666,191,0,655,578,0.7991938903011487,0.4439494259351716,38,22
838,427,0.5095465393794749,411,0,4235,5971,0.7842109741475517,0.5084550881219856,334,217
609,448,0.735632183908046,161,0,4901,6703,0.7034350910303292,0.34795283969130514,319,156
336,117,0.3482142857142857,219,0,1492,1507,0.7233537673140674,0.27835088235674094,85,32
959,87,0.09071949947862357,872,0,819,1016,0.6588051089959104,0.3699226903717736,60,32
369,183,0.4959349593495935,186,0,2400,2601,0.5930847727479046,0.5904301544525781,109,107
782,233,0.2979539641943734,549,0,2594,3611,0.7119284254188962,0.3772075607748553,164,87
160,110,0.6875,50,0,1400,1567,0.7729415693190402,0.41497367637291477,87,46
703,124,0.1763869132290185,579,0,1566,2042,0.7890633324515849,0.2756602355897353,97,33
525,56,0.10666666666666667,469,0,682,660,0.6416240747670972,0.29945314569079096,35,17
240,150,0.625,90,0,1383,1734,0.5615256277915278,0.534196975971148,85,81
569,117,0.2056239015817223,452,0,1594,1840,0.750907019329869,0.5311130582654988,85,61
842,420,0.498812351543943,422,0,3860,6442,0.608894613805647,0.4704580607771589,253,198
137,33,0.24087591240875914,104,0,296,462,0.7033301665198542,0.46973176630936087,20,17
227,147,0.6475770925110133,80,0,1441,2091,0.6487766392794521,0.3131630934389535,94,47
345,124,0.35942028985507246,221,0,1676,1844,0.8815902382724412,0.5184227777354626,109,65
136,135,0.9926470588235294,1,0,1425,1885,0.6581723288772731,0.2813445674844015,90,38
767,334,0.43546284224250326,433,0,4482,5229,0.8716269415813617,0.2568148769587972,289,87
116,59,0.5086206896551724,57,0,743,783,0.8579393221742506,0.2809363111757317,50,16
910,248,0.2725274725274725,662,0,2255,4097,0.7674358697307653,0.4184598430434951,194,103
153,103,0.673202614379085,50,0,1282,1194,0.8571525208870994,0.509080614361191,89,50
583,369,0.6329331046312179,214,0,4120,5520,0.8816889584693958,0.32555639013387594,325,120
431,301,0.6983758700696056,130,0,3548,4371,0.8637465797758206,0.4317320906661307,264,128
424,235,0.5542452830188679,189,0,3107,2962,0.6859892603037022,0.2539934061080783,160,59
887,463,0.5219842164599775,424,0,4600,7276,0.7375344515704709,0.25911146814023167,341,119
144,100,0.6944444444444444,44,0,1293,1685,0.6942285615566692,0.27865403519916493,71,27
804,197,0.24502487562189054,607,0,1950,2731,0.8349510895605265,0.5207044129752207,163,102
796,533,0.6695979899497487,263,0,6461,8730,0.7745337886138639,0.25036789519567537,415,132
396,380,0.9595959595959596,16,0,3971,4339,0.613333224224867,0.5366252845285981,230,205
149,57,0.3825503355704698,92,0,619,853,0.5521492104788043,0.4368484333925341,31,23
522,416,0.7969348659003831,106,0,4843,5169,0.672089900980501,0.5177844336546094,277,215
661,332,0.5022692889561271,329,0,4274,4064,0.6856243539329145,0.4689602414127357,229,155
304,201,0.6611842105263158,103,0,2140,2488,0.6098350605972943,0.37387281744324075,122,75
576,273,0.4739583333333333,303,0,2989,3332,0.7245418288573238,0.30124494784723066,200,82
979,827,0.8447395301327886,152,0,7554,11885,0.5878099589927143,0.5307363690150366,486,438
557,123,0.22082585278276481,434,0,1536,2091,0.8280176470786333,0.52298752866133,102,63
101,79,0.7821782178217822,22,0,938,943,0.565711517223643,0.42300981107912666,42,32
646,303,0.46904024767801855,343,0,3809,4515,0.716791777085075,0.5441066658783511,214,163
784,399,0.5089285714285714,385,0,5120,4606,0.5839018744719837,0.5091972077003721,232,203
120,89,0.7416666666666667,31,0,942,1297,0.5629167662949398,0.3090808571167414,48,27
672,474,0.7053571428571429,198,0,4750,5512,0.8864758495917242,0.5820004764355551,417,275
262,120,0.4580152671755725,142,0,1531,1471,0.6015238174344185,0.4358564179766024,72,52
89,78,0.8764044943820225,11,0,991,986,0.8184551911759218,0.2610999327751295,64,19
620,173,0.27903225806451615,447,0,1683,2483,0.7724476631184475,0.2707965909424563,134,46
851,204,0.23971797884841364,647,0,2211,3340,0.8578708711572883,0.47773934609328483,174,96
264,85,0.32196969696969696,179,0,786,974,0.5775764361652403,0.5315167381851649,46,45
397,143,0.3602015113350126,254,0,1538,2161,0.6274562710810627,0.5885085445023205,91,84
808,342,0.42326732673267325,466,0,3152,4887,0.8003351053049201,0.4938194861238198,275,169
252,225,0.8928571428571429,27,0,2605,3507,0.7511884425055059,0.39141348576327084,170,86
544,172,0.3161764705882353,372,0,1643,2432,0.8341798545721469,0.5358891214931423,143,91
766,187,0.24412532637075718,579,0,2545,2266,0.5555352834888401,0.4195267028627968,103,78
714,351,0.49159663865546216,363,0,3418,4426,0.7722648018805489,0.37012724254737667,270,130
119,100,0.8403361344537815,19,0,1221,1345,0.8638569600875402,0.34001512661533145,85,32
360,206,0.5722222222222222,154,0,2391,2368,0.6128433080539878,0.44062952912218706,123,89
714,53,0.0742296918767507,661,0,736,679,0.8414526530575455,0.3840428035273026,45,20
69,48,0.6956521739130435,21,0,529,731,0.5651412387936627,0.533432262932783,27,26
442,357,0.8076923076923077,85,0,4936,5384,0.6281374928908673,0.48747914353542754,223,174
161,96,0.5962732919254659,65,0,968,1577,0.7620862745435015,0.3504725708208804,73,34
746,345,0.4624664879356568,401,0,4561,3943,0.8216692040449759,0.4049148113225848,282,139
900,568,0.6311111111111111,332,0,6895,7889,0.6698334966437731,0.5583680130476065,378,317
616,449,0.7288961038961039,167,0,5296,6986,0.8990583785739731,0.3645370927881457,407,163
966,563,0.582815734989648,403,0,6047,7357,0.7604525517623137,0.34836597476996745,428,194
119,80,0.6722689075630253,39,0,955,1227,0.6888960876229763,0.5750954758465325,58,46
986,636,0.6450304259634888,350,0,7065,8657,0.6635664323697484,0.5367896823422502,421,342
549,277,0.5045537340619308,272,0,3035,3917,0.5608913203736262,0.2581988959480702,155,71
69,46,0.6666666666666666,23,0,498,688,0.8551872275365088,0.46589559143887016,35,20
987,766,0.7760891590678825,221,0,7763,10639,0.8998300516647737,0.4606023992324271,688,351
805,203,0.25217391304347825,602,0,2455,2486,0.6393888144454833,0.5391172294575162,129,108
576,574,0.9965277777777778,2,0,6193,8258,0.7870038785618767,0.4807627739977297,453,274
199,102,0.5125628140703518,97,0,1293,1526,0.8947423726931905,0.429827759077821,91,42
400,327,0.8175,73,0,3069,3627,0.7237890383249894,0.521490536165147,234,169
971,543,0.5592173017507724,428,0,6625,6068,0.798350359986478,0.3810587616154558,435,206
991,226,0.22805247225025227,765,0,2267,3014,0.6254362823208741,0.29008075581521336,140,66
104,45,0.4326923076923077,59,0,525,598,0.8945375851519375,0.3150893790561073,42,14
470,399,0.8489361702127659,71,0,4982,5744,0.7636128248235783,0.5382080012018835,303,214
945,264,0.27936507936507937,681,0,3064,3082,0.8789682759431161,0.3839623856645805,231,102
539,250,0.46382189239332094,289,0,2814,4025,0.7200851998394974,0.5605964197684155,179,139
594,419,0.7053872053872053,175,0,4940,5785,0.8611463258357859,0.5771428389002738,359,242
916,889,0.9705240174672489,27,0,9679,13322,0.6735572338210853,0.32285981440864364,600,287
205,30,0.14634146341463414,175,0,315,350,0.7987352991261383,0.5654880355564093,23,17
899,698,0.7764182424916574,201,0,9541,8533,0.8560795980400069,0.5328464103612531,598,372
640,574,0.896875,66,0,7463,7972,0.7946293907471488,0.5615583548110346,454,321
671,544,0.8107302533532041,127,0,5476,8164,0.5830023323539649,0.3991534091982715,313,215
367,54,0.14713896457765668,313,0,584,853,0.892503947946041,0.3341254978195708,50,18
655,490,0.7480916030534351,165,0,4551,7314,0.6393078723547316,0.5978965220992836,312,293
748,497,0.6644385026737968,251,0,5423,5802,0.7875203826885295,0.4414679101079062,389,219
626,328,0.5239616613418531,298,0,3299,5504,0.7298194723366,0.4603653405641026,239,151
380,351,0.9236842105263158,29,0,4327,5633,0.665339102521968,0.26060331648958335,236,89
566,193,0.3409893992932862,373,0,2418,3114,0.5503567597228286,0.3811867398341437,106,71
675,532,0.7881481481481482,143,0,5377,7054,0.7872225126319035,0.34237670083507177,420,180
249,166,0.6666666666666666,83,0,1946,2092,0.7892249602898758,0.5711185167255559,132,95
781,434,0.5556978233034571,347,0,4103,6145,0.853320706171089,0.44345922399621907,369,191
771,123,0.15953307392996108,648,0,1462,1700,0.7982919629129541,0.2625205159429706,98,33
431,206,0.4779582366589327,225,0,2772,3373,0.8000150379193953,0.4609390793534459,166,96
839,527,0.6281287246722288,312,0,4949,8141,0.7994397686831356,0.5470497532113273,421,289
959,732,0.7632950990615224,227,0,6748,10677,0.5513863371972557,0.33383499741284983,403,243
354,290,0.8192090395480226,64,0,2801,4694,0.6266224892755706,0.3888868050937525,180,112
668,346,0.5179640718562875,322,0,4000,4672,0.6881434686383262,0.43165867991229334,237,150
173,152,0.8786127167630058,21,0,1770,2366,0.6331865202405924,0.4219369523315698,93,64
973,950,0.9763617677286742,23,0,10225,15792,0.7913227719011685,0.3396703856588499,753,321
85,48,0.5647058823529412,37,0,576,695,0.6146392353277473,0.35414424434897745,29,17
467,394,0.8436830835117773,73,0,3731,6086,0.7863376169262367,0.39693651337240005,309,157
562,350,0.6227758007117438,212,0,3873,3895,0.8898594335848813,0.39251348372159767,312,137
926,595,0.642548596112311,331,0,6756,8014,0.8515174747483323,0.39110056612360644,506,232
193,139,0.7202072538860104,54,0,1704,2175,0.8868953783030338,0.5454677614509612,120,76
463,193,0.4168466522678186,270,0,1812,2945,0.824342090759669,0.26537533718103984,159,51
873,429,0.49140893470790376,444,0,5197,6179,0.7983753573943801,0.33273713936428007,344,142
972,91,0.09362139917695474,881,0,1251,1540,0.6907508145172967,0.2569333278529911,62,23
252,190,0.753968253968254,62,0,2094,2438,0.7891989523097774,0.4361790452943515,149,82
703,634,0.9018492176386913,69,0,7941,8136,0.6282620562155037,0.5154703693213137,399,325
84,57,0.6785714285714286,27,0,585,877,0.7762223743685587,0.4007730061582066,43,21
937,460,0.49092849519743864,477,0,5872,7358,0.658247550364753,0.27165763399552995,301,126
627,416,0.6634768740031898,211,0,5641,6930,0.8747119426407488,0.5048782053897812,366,209
351,33,0.09401709401709402,318,0,415,443,0.6265280870533612,0.28327085711587574,21,9
707,289,0.4087694483734088,418,0,3167,4616,0.6467067041356644,0.26551144119379566,184,76
690,375,0.5434782608695652,315,0,4524,5229,0.8561275975466149,0.3615905871700224,323,137
450,166,0.3688888888888889,284,0,2279,2222,0.7977074638564156,0.49825143097043334,136,83
726,419,0.5771349862258953,307,0,4314,6570,0.5892424754338791,0.5650377256953871,247,236
497,372,0.7484909456740443,125,0,4826,4960,0.7259062000852439,0.33158579109791614,272,122
500,240,0.48,260,0,2726,3298,0.7948652510655507,0.3572837124025532,190,85
546,128,0.23443223443223443,418,0,1771,1444,0.5895798616144007,0.27884019667102466,74,35
353,127,0.3597733711048159,226,0,1509,1433,0.8953400652224874,0.5812249802999564,112,73
920,701,0.7619565217391304,219,0,8591,7746,0.8718636640980373,0.3975633549472739,613,279
517,282,0.5454545454545454,235,0,2741,4381,0.8521721836228298,0.29235449531996976,239,83
449,315,0.7015590200445434,134,0,4004,5274,0.8637247655379703,0.5973581615027019,269,188
510,203,0.3980392156862745,307,0,1932,2552,0.6021110808405243,0.5451481529936402,120,110
349,183,0.5243553008595988,166,0,2525,2690,0.785135793560255,0.5922080771947676,141,108
100,63,0.63,37,0,585,726,0.7257460338356174,0.5781541383250661,42,36
579,528,0.9119170984455959,51,0,5571,8683,0.8634693384248081,0.5852532246292956,453,307
798,644,0.8070175438596491,154,0,6425,8308,0.6391819807534317,0.5949351569548511,410,383
922,284,0.3080260303687636,638,0,3449,3360,0.7392004264776023,0.3705898497706287,208,104
550,506,0.92,44,0,4909,7746,0.6405540805133678,0.5005705771601656,322,254
846,622,0.735224586288416,224,0,6799,10202,0.7430891646151392,0.3358501900482072,464,210
407,139,0.3415233415233415,268,0,1691,2357,0.7235132690033975,0.3800951251018491,100,52
195,163,0.8358974358974359,32,0,1754,2564,0.5947342911237903,0.33121660798318486,96,53
410,242,0.5902439024390244,168,0,2555,3921,0.7704710977247544,0.3050978933425632,188,72
252,196,0.7777777777777778,56,0,2277,2292,0.5552211247261871,0.45967584231323194,108,88
135,51,0.37777777777777777,84,0,620,833,0.661886252228976,0.36587116363906325,35,19
124,119,0.9596774193548387,5,0,1228,1917,0.7151930667609323,0.5741382027833519,85,68
623,241,0.3868378812199037,382,0,2469,3757,0.6780445401338391,0.38779519896842196,165,92
271,251,0.9261992619926199,20,0,2563,3335,0.5762974609897832,0.394293256394044,147,98
763,259,0.3394495412844037,504,0,2572,3843,0.6917379609572432,0.3170961594920576,179,82
535,71,0.13271028037383178,464,0,737,965,0.5870449690885928,0.445627864577289,41,34
929,906,0.9752421959095802,23,0,11646,14189,0.5819108419015679,0.5515487221848374,526,501
271,195,0.7195571955719557,76,0,2571,2368,0.7271449128658304,0.43511977208242447,139,84
80,56,0.7,24,0,499,902,0.7726851920406167,0.493121530448724,42,29
853,328,0.38452520515826494,525,0,3811,4005,0.7189610319750357,0.3556975576960494,236,117
880,104,0.11818181818181818,776,0,1189,1399,0.6374841706236779,0.40541793345464383,68,42
514,458,0.8910505836575876,56,0,4723,7008,0.7205965182119994,0.5025438828115374,328,229
581,84,0.14457831325301204,497,0,854,1241,0.6230829020210564,0.5633888870813826,53,46
567,332,0.5855379188712522,235,0,3038,5108,0.6861376126596982,0.3753490148609374,231,124
223,135,0.6053811659192825,88,0,1247,2273,0.7752607076203923,0.3695739727910586,103,50
981,406,0.4138634046890928,575,0,5541,6584,0.7783772807461228,0.45246056260968626,316,181
146,81,0.5547945205479452,65,0,872,1195,0.5587353533953414,0.36066103441223274,45,29
127,58,0.4566929133858268,69,0,732,665,0.5595207697570439,0.5886828965760992,32,34
319,240,0.7523510971786834,79,0,3141,2782,0.6651478373344131,0.3672896718548516,161,89
856,500,0.5841121495327103,356,0,4919,7698,0.6521232536302002,0.4339706391510517,326,217
875,305,0.3485714285714286,570,0,3484,3597,0.6063791182724283,0.4884656015052742,184,150
431,124,0.2877030162412993,307,0,1544,1990,0.6288078895752766,0.3335038476012936,75,41
430,241,0.5604651162790698,189,0,2868,2720,0.5621964380179161,0.5253470510581812,137,127
206,30,0.14563106796116504,176,0,376,356,0.7118820284950912,0.3777817926570683,21,11
944,322,0.3411016949152542,622,0,4003,4142,0.7381562289488601,0.44510767092272496,238,143
362,177,0.4889502762430939,185,0,1758,2556,0.883829003684789,0.41945564883941067,155,74
78,56,0.717948717948718,22,0,577,692,0.8853961740779868,0.5824910432779985,49,31
422,190,0.45023696682464454,232,0,2523,2906,0.7274511080829132,0.26674333522735705,138,50
445,430,0.9662921348314607,15,0,5488,6010,0.7211316211926622,0.39127767144237774,313,166
494,302,0.611336032388664,192,0,3350,4060,0.8500268334875306,0.2769035981447363,259,84
766,370,0.4830287206266319,396,0,3350,4164,0.8486165721357433,0.37619413787972505,312,138
167,144,0.8622754491017964,23,0,1577,1847,0.599990771174078,0.5847127888110938,84,82
811,616,0.7595561035758323,195,0,8217,8748,0.7049522940369383,0.3279783568200886,431,203
133,52,0.39097744360902253,81,0,496,884,0.6171030744984789,0.3177094315213901,30,17
411,311,0.7566909975669099,100,0,3774,5192,0.8728591146855201,0.42349057046946925,271,130
333,87,0.26126126126126126,246,0,901,1051,0.7177695096258196,0.3361790320187668,60,28
215,71,0.3302325581395349,144,0,947,1004,0.5721183989921668,0.5076891102094679,42,35
656,139,0.21189024390243902,517,0,1656,2112,0.6732843748119781,0.4714545793739967,92,65
63,42,0.6666666666666666,21,0,511,636,0.8002591699967452,0.40093742498011564,35,16
337,302,0.8961424332344213,35,0,4182,4463,0.8414991344039742,0.35023625110527845,256,105
455,117,0.2571428571428571,338,0,1484,1672,0.6517033938715941,0.572159718418159,77,67
78,40,0.5128205128205128,38,0,558,543,0.8649437835194026,0.3000805284038786,35,11
631,275,0.4358161648177496,356,0,3058,4439,0.8127275906006484,0.4950422412899954,223,136
781,260,0.33290653008962867,521,0,2925,3451,0.8077277810469037,0.5698473363133539,211,147
380,124,0.3263157894736842,256,0,1414,1991,0.8227686575757392,0.368231213071844,100,46
465,303,0.6516129032258065,162,0,3357,3384,0.6534433939812291,0.3017441658475627,197,89
308,117,0.37987012987012986,191,0,1342,1960,0.6667152652317178,0.3147344328380346,77,36
900,584,0.6488888888888888,316,0,6887,6972,0.8849167443085233,0.2627694849175487,515,152
988,896,0.9068825910931174,92,0,8147,10277,0.757556508937766,0.49927285733757076,678,449
587,95,0.16183986371379896,492,0,1181,1070,0.6603721890072203,0.28227287333504913,62,28
465,274,0.589247311827957,191,0,2759,4624,0.7690833961374792,0.5946306666354999,212,162
722,151,0.20914127423822715,571,0,1610,1842,0.819922202080679,0.5630590909533146,122,84
178,44,0.24719101123595505,134,0,519,505,0.8893648251070808,0.5745596809321974,31,25
146,141,0.9657534246575342,5,0,1711,2326,0.7311376639051782,0.37137751273919917,101,53
979,196,0.20020429009193055,783,0,2077,2192,0.7536868652864724,0.48625694216195414,148,95
991,839,0.8466195761856711,152,0,8131,9500,0.7137187465437882,0.5690789360334165,599,479
604,529,0.8758278145695364,75,0,5158,7792,0.820902956924048,0.47742908687861063,432,253
933,872,0.9346195069667739,61,0,9247,11935,0.8568130516892531,0.5197295915615394,749,452
632,122,0.1930379746835443,510,0,1600,1765,0.7844711865285545,0.5772658160298746,97,71
989,573,0.5793731041456016,416,0,7777,7373,0.8643575663760659,0.30253963002697576,495,172
355,130,0.36619718309859156,225,0,1239,1668,0.7429123995611112,0.34683383912927085,97,46
809,712,0.8800988875154512,97,0,7568,10475,0.6246351848854701,0.5336110954013822,442,379
590,437,0.7406779661016949,153,0,4383,5927,0.7579952368251187,0.2846317557228574,333,123
521,370,0.710172744721689,151,0,3381,5693,0.7376565985662916,0.38786925861311417,273,144
502,196,0.3904382470119522,306,0,2186,2858,0.6950890371648717,0.35698312308883773,137,70
528,97,0.18371212121212122,431,0,886,1185,0.6256923653579908,0.4099347905303048,60,39
878,839,0.9555808656036446,39,0,7846,9482,0.738535863279992,0.33870116423535096,619,282
389,199,0.5115681233933161,190,0,1826,3185,0.8578526100643182,0.3286669373139527,170,65
331,164,0.4954682779456193,167,0,2080,2685,0.7702672492271607,0.51344944262035,127,84
515,491,0.9533980582524272,24,0,6183,7388,0.7097887608182101,0.4389412164037152,348,216
286,285,0.9965034965034965,1,0,2872,4419,0.8194970851543208,0.32110570012755624,229,90
780,247,0.31666666666666665,533,0,3285,3379,0.7783850811672506,0.2552805573315493,190,64
629,550,0.8744038155802861,79,0,6865,6457,0.7133649714994532,0.404189832151612,394,223
525,334,0.6361904761904762,191,0,3704,4839,0.7194347408876169,0.4153406369508286,239,138
503,41,0.08151093439363817,462,0,470,518,0.8499951188174923,0.25420939733549597,33,9
508,426,0.8385826771653543,82,0,5521,5174,0.7825201262193137,0.5342229883476797,330,227
999,271,0.27127127127127126,728,0,2793,3498,0.5663796264921994,0.5495214129006536,153,150
91,36,0.3956043956043956,55,0,478,590,0.788190780168369,0.3216831186260659,28,12
873,47,0.053837342497136315,826,0,535,616,0.6954272030622699,0.5063790470611639,31,22
467,277,0.5931477516059958,190,0,3716,3665,0.88854999113931,0.4132479332016782,249,114
270,259,0.9592592592592593,11,0,2821,3309,0.8565397774675674,0.32222742732103016,220,83
611,307,0.502454991816694,304,0,3974,4321,0.7716090570313632,0.359836674461512,236,109
312,172,0.5512820512820513,140,0,2344,2017,0.6531355526382031,0.3501721122123097,112,59
912,883,0.9682017543859649,29,0,9470,14009,0.6108415083646929,0.5732137355971276,540,504
850,111,0.13058823529411764,739,0,998,1482,0.760492383026191,0.36608873995624064,84,41
125,102,0.816,23,0,1118,1535,0.7515618287400401,0.4164386882077806,75,41
136,86,0.6323529411764706,50,0,943,1096,0.8806572543229565,0.5868144748559488,75,50
82,32,0.3902439024390244,50,0,405,487,0.7886779396418526,0.31337686561222583,25,11
599,52,0.08681135225375626,547,0,651,675,0.7033833105772167,0.47501405347892334,32,23
885,191,0.21581920903954802,694,0,2305,2815,0.6336564887237759,0.38498113238396314,119,74
639,275,0.4303599374021909,364,0,2730,3339,0.7086560947253454,0.5794765232022778,191,159
278,130,0.4676258992805755,148,0,1561,1883,0.6575021207579008,0.3780975484996001,84,47
968,661,0.6828512396694215,307,0,8987,10440,0.8090018441357599,0.5332839884773826,535,353
196,181,0.923469387755102,15,0,1980,2065,0.6931641412476135,0.5836143188949203,126,106
337,83,0.24629080118694363,254,0,1098,1137,0.5777000525968586,0.3893643625444197,50,32
230,154,0.6695652173913044,76,0,1639,2456,0.6779680206701616,0.30124637212271477,105,49
179,92,0.5139664804469274,87,0,1095,1123,0.8004560910933307,0.3385343851522585,72,30
909,84,0.0924092409240924,825,0,1135,1220,0.6799835205872934,0.3869026652422911,58,31
99,73,0.7373737373737373,26,0,693,1151,0.7191821161951243,0.48395587517780747,52,35
87,69,0.7931034482758621,18,0,800,909,0.5694641799356667,0.4927919216560347,36,32
910,445,0.489010989010989,465,0,4598,5942,0.6101014786066301,0.46292504881370355,270,206
474,235,0.4957805907172996,239,0,2848,3216,0.5847880176826549,0.29181286001020845,137,69
135,94,0.6962962962962963,41,0,943,1369,0.5994733144088532,0.33839283550890087,54,31
758,731,0.9643799472295514,27,0,10147,9584,0.7549383056612948,0.31152576839137147,552,228
586,315,0.537542662116041,271,0,4028,4189,0.849941396676621,0.4243407918271148,264,133
599,308,0.5141903171953256,291,0,4149,3524,0.8847546140031791,0.5737066672889328,269,176
798,179,0.22431077694235588,619,0,2115,2893,0.7615602777103865,0.33189641726034114,136,58
237,125,0.5274261603375527,112,0,1572,1652,0.7653338001422954,0.5274627489027992,93,66
606,468,0.7722772277227723,138,0,5179,5958,0.7354984041671117,0.5773893990469752,343,270
650,50,0.07692307692307693,600,0,546,568,0.8140619387781178,0.5004758783726808,43,25
942,140,0.14861995753715498,802,0,1782,1968,0.7599271242396253,0.48919959292640214,105,68
553,241,0.4358047016274864,312,0,2636,3244,0.6369581802138031,0.561056881694179,152,135
460,93,0.20217391304347826,367,0,1144,1298,0.743887483712159,0.3924144411586964,69,35
358,152,0.4245810055865922,206,0,1887,2418,0.6582102127410863,0.49175853104633915,103,73
695,363,0.5223021582733813,332,0,4922,4831,0.6192812109060424,0.287957845728365,226,105
479,358,0.7473903966597077,121,0,4156,5456,0.6337062130703544,0.3256381088030197,223,117
70,46,0.6571428571428571,24,0,556,580,0.5735927405069126,0.4798946745284511,28,21
184,64,0.34782608695652173,120,0,762,919,0.8636230282744561,0.40041552906672606,55,24
558,435,0.7795698924731183,123,0,5964,6178,0.8160933845670926,0.3582216242333371,349,155
785,579,0.7375796178343949,206,0,7075,7906,0.7471977365766136,0.3604960673398074,429,208
631,214,0.33914421553090335,417,0,2030,2401,0.7778806388822378,0.3851506782042319,166,82
953,891,0.9349422875131165,62,0,12130,11423,0.7529200943164603,0.3459344048071611,671,306
221,133,0.6018099547511312,88,0,1743,2094,0.7531028402341097,0.4352880912895283,102,59
629,274,0.4356120826709062,355,0,3757,3863,0.8107481935301946,0.2981033001148863,221,80
846,236,0.2789598108747045,610,0,2450,3665,0.6909133424239585,0.2844599956992083,161,66
337,213,0.6320474777448071,124,0,2018,3527,0.7912327497179864,0.42903319732286144,168,91
339,320,0.943952802359882,19,0,3386,3849,0.6346699362962006,0.2691367152938698,202,84
824,40,0.04854368932038835,784,0,420,464,0.8733016477728608,0.27005286339447426,36,11
149,117,0.785234899328859,32,0,1626,1479,0.6657725112075616,0.45991617193966183,76,54
547,424,0.7751371115173674,123,0,4984,6909,0.817327401119122,0.32324060989676096,346,137
142,97,0.6830985915492958,45,0,1057,1248,0.8330357173327478,0.39671703393149527,80,37
931,221,0.23737916219119226,710,0,2732,3648,0.7486092390546722,0.37229477441172143,160,83
88,60,0.6818181818181818,28,0,818,908,0.8371666688425237,0.28126583438425357,49,17
559,146,0.26118067978533094,413,0,1370,1641,0.5946657968341363,0.5328303980085538,85,79
248,217,0.875,31,0,2313,3214,0.8568482607346659,0.535208471272498,187,117
396,204,0.5151515151515151,192,0,2299,3303,0.7240521583510016,0.47931900911456227,149,98
439,287,0.6537585421412301,152,0,3569,4687,0.6970046318852254,0.3674798986421121,195,106
794,747,0.9408060453400504,47,0,7568,10600,0.5883308993909186,0.4420362327346813,435,332
196,85,0.4336734693877551,111,0,891,1091,0.7144035665978358,0.5773612438907794,61,48
96,36,0.375,60,0,450,572,0.8032776043950807,0.40947171858286513,29,14
476,413,0.8676470588235294,63,0,5167,6681,0.7370150573607415,0.41321435921851546,304,170
791,335,0.42351453855878635,456,0,4127,4109,0.5580267918736955,0.5626661786108769,191,187
912,881,0.9660087719298246,31,0,9604,14258,0.5963748674161256,0.38484083955270726,521,338
608,330,0.5427631578947368,278,0,4608,4496,0.5596241863999977,0.3022679982076574,183,99
86,59,0.686046511627907,27,0,594,953,0.5773086456412377,0.453397868955624,37,27
490,261,0.5326530612244897,229,0,3541,3510,0.8575850457814966,0.2920375478255163,221,75
324,116,0.35802469135802467,208,0,1180,1277,0.7738945133841704,0.40992948335921653,90,47
389,190,0.4884318766066838,199,0,2420,2441,0.5832378598867006,0.3471220383931125,111,65
344,67,0.19476744186046513,277,0,844,1025,0.6560178106818263,0.4111949373633824,44,28
428,204,0.4766355140186916,224,0,2057,3225,0.8194393069258716,0.4882711819805328,162,98
774,735,0.9496124031007752,39,0,9061,9613,0.8826772184331851,0.385330925225636,649,284
70,47,0.6714285714285714,23,0,618,517,0.6129532284472066,0.2761992411392515,28,12
875,695,0.7942857142857143,180,0,9181,11470,0.7381658876144898,0.492083018815952,515,340
330,111,0.33636363636363636,219,0,1070,1467,0.5661058551924987,0.523389907956292,62,57
77,58,0.7532467532467533,19,0,526,665,0.6378782015252331,0.5316964891191471,39,30
756,166,0.21957671957671956,590,0,1962,1860,0.6423208355772552,0.575962626810618,106,95
268,116,0.43283582089552236,152,0,1505,1748,0.6517638436371925,0.3136707155704808,77,36
650,453,0.696923076923077,197,0,4977,6868,0.8857715542293296,0.3458898889921024,400,156
846,398,0.47044917257683216,448,0,4591,4516,0.5663207497834506,0.5983518412392652,225,237
993,359,0.36153071500503525,634,0,3910,4548,0.857943909986001,0.38611502473285764,303,138
856,514,0.6004672897196262,342,0,6931,8056,0.5875586008501893,0.32089470862445973,300,165
875,587,0.6708571428571428,288,0,5865,8029,0.7525754339905598,0.45670910171529155,439,266
971,798,0.8218331616889805,173,0,8179,9137,0.8224250254743695,0.4418358317164973,654,351
512,472,0.921875,40,0,6084,6268,0.7143968001548714,0.5055688384181969,339,240
363,214,0.5895316804407713,149,0,1999,2942,0.7296932913362194,0.3442839506655575,155,74
493,294,0.5963488843813387,199,0,3325,4229,0.841083708983893,0.5943655023094826,247,174
770,214,0.2779220779220779,556,0,2549,2405,0.7254556466501502,0.4411333062641599,155,93
877,301,0.34321550741163054,576,0,2965,3500,0.7173745795543938,0.4341200704956547,214,132
968,819,0.8460743801652892,149,0,7768,11740,0.8248140000112417,0.29079705363320835,678,237
